1.7287	1.704	1.6891	1.677	1.6678	1.6627	1.659	1.6551	1.6501	1.6478	1.6477	1.6443	1.643	1.6425	1.6473	1.6541	1.6606	1.6657	1.6714	1.6716	1.6724	1.6696	1.6666	1.6622	1.6539	1.6464	1.6375	1.6263	1.6146	1.6018	1.5882	1.5749	1.5594	1.544	1.5254	1.5084
0.4322	0.40746	0.3926	0.38041	0.33524	0.28574	0.27177	0.26717	0.26098	0.25574	0.2553	0.26013	0.26615	0.27074	0.27477	0.27868	0.28055	0.28176	0.28512	0.28463	0.28359	0.28136	0.28074	0.28096	0.28161	0.28161	0.2791	0.27617	0.2742	0.27396	0.27389	0.27396	0.2733	0.27195	0.27126	0.27009
1.7106	1.6859	1.671	1.6588	1.638	1.6262	1.6211	1.6184	1.6134	1.6091	1.6043	1.6013	1.6036	1.6046	1.6079	1.6148	1.6209	1.6253	1.6306	1.6311	1.6309	1.6279	1.6245	1.6195	1.611	1.6035	1.5947	1.5843	1.5712	1.559	1.5427	1.5304	1.5122	1.494	1.4783	1.4624
0.97402	0.94928	0.93442	0.92223	0.89108	0.85972	0.85208	0.85043	0.8466	0.8446	0.84559	0.84836	0.85169	0.85539	0.85909	0.8635	0.86717	0.87008	0.8744	0.87475	0.87533	0.87463	0.87481	0.87469	0.87403	0.87325	0.87087	0.86766	0.86501	0.86302	0.86028	0.858	0.85437	0.85008	0.8457	0.84042
1.7022	1.6775	1.6626	1.6504	1.6316	1.6139	1.6076	1.6063	1.6001	1.5962	1.5947	1.591	1.59	1.591	1.5942	1.5999	1.6063	1.6114	1.6164	1.6168	1.6162	1.6136	1.6103	1.6056	1.5969	1.5893	1.5799	1.5692	1.5558	1.5428	1.5272	1.513	1.4998	1.4797	1.4602	1.4411
0.42852	0.40378	0.38892	0.37673	0.33171	0.28264	0.2689	0.26432	0.25834	0.25367	0.25315	0.25833	0.26429	0.26885	0.27277	0.27655	0.27852	0.27982	0.28308	0.28256	0.28176	0.27979	0.27932	0.27962	0.28035	0.28043	0.2781	0.27553	0.27376	0.27349	0.27334	0.27348	0.27295	0.2715	0.27137	0.2699
1.67	1.6452	1.6303	1.6182	1.6081	1.6027	1.5952	1.5933	1.5886	1.5822	1.5768	1.5774	1.5775	1.5778	1.5815	1.5871	1.5928	1.598	1.6029	1.6025	1.602	1.5989	1.5963	1.5908	1.5822	1.5736	1.564	1.5539	1.5416	1.5282	1.5145	1.501	1.4828	1.4686	1.4483	1.4321
0.96029	0.93555	0.92069	0.9085	0.87724	0.84511	0.83716	0.83504	0.83152	0.8288	0.82987	0.83278	0.83631	0.83956	0.84335	0.84791	0.8514	0.85452	0.85875	0.85904	0.8596	0.85895	0.85903	0.85886	0.85834	0.85762	0.85491	0.85181	0.84868	0.84635	0.84391	0.84124	0.83755	0.83393	0.83078	0.82507
1.673	1.6483	1.6334	1.6212	1.6073	1.5949	1.5862	1.5834	1.5794	1.5755	1.5776	1.5678	1.5664	1.5682	1.5709	1.5773	1.5828	1.5875	1.5925	1.5927	1.5919	1.5885	1.5857	1.5812	1.5726	1.5634	1.5547	1.544	1.5307	1.5194	1.5062	1.4904	1.4753	1.46	1.441	1.4292
0.42552	0.40078	0.38592	0.37373	0.32895	0.27997	0.2661	0.26136	0.25515	0.25007	0.24952	0.25463	0.26064	0.26516	0.26906	0.27289	0.27484	0.2761	0.27936	0.27891	0.27804	0.27596	0.27542	0.27573	0.27649	0.27649	0.27405	0.27132	0.2694	0.26909	0.26906	0.26922	0.26842	0.26716	0.26653	0.26531
1.6689	1.6442	1.6293	1.6171	1.6011	1.5858	1.5784	1.5756	1.5697	1.5617	1.5628	1.558	1.5585	1.5598	1.5634	1.5698	1.5754	1.5796	1.5844	1.5849	1.5842	1.5808	1.5779	1.573	1.5639	1.5559	1.5467	1.5364	1.5236	1.5094	1.496	1.4835	1.4646	1.4497	1.4329	1.4156
0.96223	0.93748	0.92262	0.91044	0.87724	0.84392	0.83542	0.83268	0.82795	0.8252	0.82559	0.82918	0.83362	0.83718	0.84058	0.84523	0.84894	0.85194	0.85618	0.85664	0.85704	0.85599	0.85602	0.85601	0.85528	0.85443	0.85138	0.84801	0.84449	0.84207	0.83934	0.83653	0.83272	0.82859	0.8245	0.81963
1.6607	1.636	1.6211	1.609	1.6022	1.594	1.5864	1.5819	1.575	1.5743	1.5762	1.5659	1.5681	1.567	1.5705	1.5768	1.5826	1.5871	1.5922	1.5921	1.5911	1.5882	1.5849	1.5796	1.5713	1.5621	1.5526	1.5413	1.5291	1.5153	1.5009	1.4863	1.4678	1.4518	1.4341	1.4219
0.425	0.40026	0.3854	0.37321	0.32963	0.28076	0.26654	0.26118	0.25457	0.2491	0.24867	0.25375	0.25984	0.26452	0.26854	0.27238	0.27419	0.2754	0.27873	0.27821	0.27712	0.27484	0.27415	0.27436	0.27493	0.27471	0.27194	0.2688	0.26651	0.26595	0.26573	0.2656	0.26471	0.26312	0.26234	0.26084
1.6776	1.6529	1.638	1.6258	1.6131	1.6041	1.5958	1.5917	1.585	1.5801	1.584	1.5776	1.5749	1.5759	1.5792	1.5855	1.5915	1.5961	1.6011	1.6007	1.6	1.5976	1.5941	1.5888	1.5786	1.5707	1.5615	1.5507	1.5378	1.5236	1.5103	1.4951	1.4784	1.4602	1.4431	1.4284
0.96645	0.94171	0.92685	0.91466	0.88484	0.85323	0.84428	0.84109	0.8369	0.83461	0.83518	0.8394	0.84249	0.84621	0.84989	0.85437	0.8579	0.86061	0.865	0.86513	0.86562	0.86474	0.86487	0.86484	0.86426	0.86353	0.86078	0.85719	0.85386	0.85173	0.84909	0.84683	0.8423	0.83823	0.8341	0.82795
1.6939	1.6692	1.6543	1.6421	1.6292	1.6164	1.608	1.6037	1.5987	1.5913	1.5929	1.5878	1.5882	1.5888	1.5916	1.5978	1.6044	1.6091	1.614	1.6145	1.6137	1.6107	1.608	1.6029	1.5946	1.5858	1.5758	1.5647	1.5519	1.5383	1.5246	1.5127	1.4918	1.4787	1.4587	1.4451
0.42839	0.40365	0.38879	0.3766	0.33161	0.28252	0.26859	0.26367	0.25736	0.25214	0.25141	0.25651	0.26252	0.26726	0.27123	0.27503	0.27684	0.27813	0.28143	0.28093	0.2799	0.27761	0.27701	0.27724	0.27786	0.2778	0.27516	0.2722	0.27012	0.26965	0.26952	0.26948	0.26874	0.26737	0.26668	0.26515
1.691	1.6662	1.6514	1.6392	1.6262	1.6171	1.6111	1.6074	1.602	1.594	1.5967	1.5949	1.5905	1.5932	1.5961	1.602	1.6085	1.6133	1.6182	1.6178	1.6174	1.6148	1.6126	1.6083	1.5991	1.5903	1.5816	1.5711	1.5569	1.5445	1.5306	1.5163	1.4994	1.4835	1.4649	1.4526
0.99126	0.96652	0.95166	0.93947	0.90742	0.87499	0.86687	0.86421	0.86046	0.85874	0.85944	0.86251	0.86647	0.86978	0.87334	0.87789	0.88159	0.88449	0.88869	0.88919	0.88987	0.88934	0.8896	0.88971	0.88924	0.88849	0.88599	0.88301	0.87984	0.8772	0.87474	0.87194	0.86839	0.86473	0.86092	0.8559
1.7063	1.6815	1.6667	1.6545	1.6436	1.6359	1.631	1.6267	1.6201	1.6152	1.6143	1.612	1.6118	1.6151	1.618	1.6245	1.6307	1.6352	1.6403	1.6402	1.6398	1.6367	1.6338	1.629	1.6205	1.6126	1.6042	1.5941	1.5808	1.5687	1.5534	1.5398	1.5211	1.5029	1.4916	1.4783
0.43251	0.40777	0.39291	0.38072	0.33592	0.28718	0.27363	0.26886	0.26269	0.25757	0.25721	0.2624	0.26849	0.27323	0.27711	0.28091	0.28276	0.28404	0.28735	0.28686	0.28593	0.28383	0.28327	0.28354	0.28421	0.2842	0.28185	0.27906	0.27723	0.27702	0.2769	0.27687	0.27608	0.27483	0.27452	0.27304
1.7485	1.7238	1.7089	1.6968	1.6656	1.645	1.6392	1.6358	1.6294	1.6266	1.6223	1.6223	1.6199	1.6209	1.6252	1.6311	1.6373	1.6421	1.6473	1.6471	1.6469	1.6447	1.6417	1.6369	1.6284	1.6198	1.6114	1.6001	1.5876	1.5747	1.5592	1.5457	1.5293	1.5162	1.4997	1.479
0.99177	0.96703	0.95217	0.93998	0.91169	0.88067	0.87258	0.86938	0.86504	0.86358	0.86433	0.86723	0.87124	0.87508	0.87886	0.88344	0.88705	0.88995	0.89417	0.89461	0.89534	0.89455	0.89475	0.89494	0.89459	0.89384	0.89113	0.88792	0.88469	0.88214	0.87973	0.87667	0.87299	0.86869	0.86347	0.85865
1.7233	1.6985	1.6837	1.6715	1.6537	1.6364	1.6301	1.6263	1.622	1.6189	1.6173	1.609	1.6135	1.6135	1.6165	1.6225	1.6296	1.6346	1.6395	1.6398	1.6389	1.6365	1.6345	1.6296	1.6209	1.6134	1.6046	1.5937	1.5812	1.5683	1.5516	1.5401	1.5233	1.5046	1.4895	1.4699
0.43082	0.40607	0.39121	0.37903	0.33422	0.28514	0.27098	0.2658	0.25948	0.25431	0.25391	0.25903	0.26523	0.26996	0.27379	0.27758	0.27944	0.28061	0.28389	0.28333	0.28236	0.28017	0.27963	0.27986	0.28044	0.28039	0.27791	0.27506	0.27298	0.27271	0.27252	0.27242	0.27164	0.26996	0.26946	0.26765
1.7098	1.6851	1.6702	1.658	1.6455	1.6338	1.6266	1.6235	1.6207	1.6161	1.6162	1.6121	1.6092	1.6104	1.6138	1.6202	1.626	1.631	1.6361	1.6362	1.6356	1.6328	1.6298	1.6261	1.6173	1.6094	1.6	1.5895	1.5772	1.5644	1.5494	1.5337	1.5156	1.5003	1.4849	1.4729
0.99815	0.9734	0.95854	0.94636	0.9162	0.88464	0.87655	0.87294	0.86835	0.86627	0.86724	0.87023	0.87465	0.87837	0.88199	0.88663	0.89046	0.89339	0.89779	0.89839	0.89893	0.89831	0.89867	0.89854	0.89769	0.89662	0.89373	0.8901	0.8867	0.88474	0.88204	0.87931	0.87591	0.87121	0.86725	0.86128
1.7148	1.6901	1.6752	1.663	1.6491	1.6368	1.6291	1.6243	1.6181	1.6174	1.619	1.6127	1.6127	1.6129	1.615	1.6211	1.6277	1.6322	1.6369	1.6371	1.6364	1.6335	1.6298	1.6258	1.6172	1.6092	1.5997	1.5891	1.5764	1.5643	1.5503	1.5384	1.5202	1.5014	1.4877	1.4734
0.43222	0.40748	0.39262	0.38043	0.33584	0.28622	0.27134	0.26517	0.25829	0.25279	0.25284	0.25841	0.26481	0.26956	0.27361	0.27754	0.27933	0.28048	0.28376	0.28322	0.28207	0.2796	0.27884	0.27909	0.2798	0.27965	0.27681	0.27359	0.27139	0.27094	0.27077	0.27095	0.27014	0.2684	0.26745	0.26601
1.7085	1.6838	1.6689	1.6568	1.6409	1.6268	1.6192	1.6148	1.612	1.6044	1.6076	1.6046	1.6008	1.6011	1.6052	1.6107	1.6171	1.6219	1.6266	1.6265	1.6261	1.6232	1.6203	1.6151	1.6069	1.5994	1.5906	1.5801	1.5663	1.5529	1.5398	1.5247	1.5085	1.4925	1.4793	1.4703
0.9873	0.96255	0.94769	0.93551	0.90469	0.8725	0.8637	0.85991	0.85552	0.85289	0.85398	0.85815	0.86207	0.86583	0.86983	0.87446	0.87793	0.88081	0.88504	0.88549	0.88604	0.88528	0.8854	0.88533	0.88475	0.88382	0.88093	0.87717	0.8743	0.87197	0.86882	0.86679	0.86292	0.85932	0.85605	0.8489
1.6929	1.6681	1.6532	1.6411	1.6145	1.5979	1.5911	1.5864	1.582	1.5776	1.5753	1.5754	1.5738	1.5733	1.5759	1.582	1.5886	1.5929	1.5977	1.5974	1.597	1.5941	1.5903	1.5861	1.5771	1.5692	1.5595	1.5489	1.5352	1.523	1.5109	1.4964	1.4802	1.4669	1.4512	1.4318
0.4286	0.40386	0.389	0.37681	0.33185	0.28235	0.26764	0.26158	0.25474	0.24933	0.249	0.25465	0.2612	0.26602	0.27005	0.27396	0.2758	0.27692	0.28022	0.27963	0.27851	0.27606	0.2753	0.27557	0.27618	0.27593	0.27305	0.26983	0.26753	0.26698	0.26675	0.26672	0.26594	0.26429	0.26357	0.26228
1.6778	1.6531	1.6382	1.626	1.6004	1.5846	1.5771	1.5724	1.565	1.5586	1.5594	1.5581	1.5593	1.5596	1.5623	1.5683	1.5746	1.579	1.5841	1.5837	1.5823	1.5792	1.576	1.5715	1.5631	1.5545	1.5437	1.5334	1.5197	1.506	1.4932	1.4807	1.462	1.4438	1.425	1.4086
0.96797	0.94323	0.92837	0.91618	0.88508	0.8532	0.84448	0.84055	0.83581	0.83355	0.83394	0.83778	0.84207	0.84599	0.85002	0.8546	0.85837	0.86131	0.86593	0.86635	0.86702	0.86626	0.86616	0.86614	0.8655	0.86443	0.86126	0.85745	0.85389	0.85161	0.84855	0.84538	0.84183	0.83661	0.83323	0.82694
0.41023	0.38549	0.37063	0.35844	0.31342	0.26364	0.24894	0.24361	0.23726	0.23165	0.23119	0.23668	0.24281	0.2476	0.25166	0.25558	0.25736	0.25847	0.26173	0.26106	0.25999	0.25752	0.25678	0.25708	0.25784	0.25784	0.25508	0.25203	0.25006	0.24988	0.24993	0.25008	0.24964	0.24819	0.2476	0.24611
1.7383	1.7135	1.6987	1.6865	1.6611	1.6439	1.6384	1.6349	1.6304	1.6247	1.6245	1.6199	1.6211	1.6215	1.6257	1.6316	1.638	1.6429	1.648	1.6485	1.6485	1.6461	1.6433	1.6379	1.6297	1.6217	1.6128	1.6025	1.5893	1.5774	1.5621	1.5483	1.5324	1.5134	1.4961	1.4776
0.64516	0.62041	0.60555	0.59337	0.55354	0.51149	0.49971	0.49589	0.49095	0.48734	0.48783	0.49201	0.49695	0.5011	0.50501	0.50888	0.51133	0.51332	0.51696	0.51687	0.51684	0.51549	0.51526	0.51562	0.51601	0.51588	0.51358	0.51082	0.50843	0.50781	0.50699	0.50594	0.50411	0.502	0.5009	0.4989
1.6756	1.6508	1.636	1.6238	1.623	1.6252	1.6183	1.6126	1.6051	1.5976	1.5962	1.596	1.599	1.5992	1.6034	1.6101	1.6165	1.621	1.6253	1.6253	1.6256	1.6223	1.619	1.6142	1.6057	1.5973	1.5887	1.5772	1.5629	1.5513	1.5373	1.5227	1.5039	1.4858	1.4704	1.4545
0.40357	0.37882	0.36396	0.35178	0.30685	0.25711	0.24284	0.23794	0.2319	0.22691	0.22677	0.23199	0.23769	0.24231	0.24616	0.24996	0.25183	0.25302	0.25622	0.25566	0.25472	0.2525	0.25184	0.25217	0.25293	0.25304	0.25066	0.24797	0.24608	0.2459	0.24596	0.24594	0.24528	0.24399	0.24383	0.24257
1.6958	1.6711	1.6562	1.644	1.6208	1.6023	1.5966	1.593	1.5841	1.5815	1.5779	1.5755	1.5766	1.5772	1.5812	1.5878	1.5935	1.599	1.604	1.6043	1.6038	1.601	1.5976	1.5927	1.5841	1.5756	1.5652	1.5556	1.543	1.5292	1.5138	1.4993	1.4812	1.4638	1.4494	1.4322
0.64087	0.61613	0.60127	0.58908	0.55073	0.50949	0.49847	0.49526	0.49072	0.48699	0.48734	0.49123	0.49589	0.49994	0.50381	0.50783	0.51043	0.51244	0.51617	0.51622	0.51622	0.51491	0.51471	0.51496	0.51525	0.51523	0.513	0.5103	0.50816	0.50735	0.50671	0.50592	0.50441	0.50189	0.50055	0.49811
1.6758	1.6511	1.6362	1.624	1.6063	1.5952	1.589	1.5848	1.5757	1.5642	1.5637	1.5671	1.5659	1.569	1.572	1.5788	1.5851	1.5901	1.5953	1.5953	1.5948	1.5917	1.5886	1.5835	1.5746	1.5656	1.5572	1.5473	1.5338	1.519	1.5035	1.4904	1.4783	1.4588	1.4408	1.4251
0.40549	0.38075	0.36589	0.3537	0.30933	0.25991	0.24579	0.24128	0.23552	0.23054	0.23039	0.23531	0.24102	0.24557	0.24939	0.25322	0.25506	0.25627	0.25948	0.25889	0.25798	0.2558	0.25525	0.25563	0.25632	0.25641	0.25406	0.2514	0.24966	0.24945	0.24955	0.24955	0.24904	0.24774	0.2474	0.24629
